symbol,bars,avg_close,max_high,min_low,total_vol
GENCON.NS,251,nan,59.96,36.35,77332430
GHCLTEXTIL.NS,250,nan,144.59,65.26,109135560
SUNSHIEL.NS,19,nan,1284.8,1130.0,48687
GLAND.NS,251,nan,3042.0,1573.6,94446582
GLOBECIVIL.NS,251,nan,80.45,33.5,30215395
GODREJIND.NS,251,nan,1443.0,744.2,55386626
VEDAVAAG.NS,14,18.395714285714288,19.8,16.98,305062
WELSPLSOL.NS,14,52.35285714285714,59.95,46.78,24878731
WEWORK.NS,24,698.84375,794.5,646.6,8197144
RAMCOSYS.NS,251,nan,967.5,342.1,176039438
RANEHOLDIN.NS,252,1431.6801587301586,1894.5,981.0,5972227
RELIANCE.NS,252,1395.2607142857146,1611.8,1249.8,3402415108
RHETAN.NS,241,nan,34.87,19.1,1367091900
RHFL.NS,251,nan,4.84,1.7,189387201
RKFORGE.NS,252,nan,772.8,460.15,186309420
RPGLIFE.NS,251,nan,3082.0,1733.0,5765869
RTNINDIA.NS,252,nan,59.42,24.4,598108241
RUSHIL.NS,252,19.88234126984127,33.99,12.49,184517850
SAFARI.NS,249,nan,2507.1001,1363.1,14185800
SANGHVIMOV.NS,252,nan,528.0,223.8,110604284
SANGINITA.NS,250,nan,68.02,9.26,49463187
SATIA.NS,250,nan,86.0,50.8,28568111
SCANSTL.NS,19,nan,66.45,55.0,753483
SCPL.NS,249,nan,690.0,190.03,8560727
SERVOTECH.NS,251,91.59844621513943,141.5,57.51,270123652
SHAH.NS,249,nan,5.88,2.56,1159551228
SHAKTIPUMP.NS,252,614.6428571428573,915.0,456.35,401630150
SHALPAINTS.NS,251,nan,95.95,35.21,55006853
METROGLOBL.NS,102,nan,165.0,110.0,412996
MITTAL.NS,251,nan,1.82,0.7,203622390
MOSCHIP.NS,252,212.03115079365077,288.45,146.8,763914159
MPHASIS.NS,251,2513.645419521912,3037.2,2013.0,140182736
NELCO.NS,251,nan,1120.0,500.1,65969289
NESCO.NS,249,1185.733734939759,1638.9,996.0,14600693
NPST.NS,249,nan,2199.8,846.6,9251013
ONEPOINT.NS,251,nan,65.85,40.58,354755324
ONWARDTEC.NS,249,nan,348.6,208.25,33875753
OPTIEMUS.NS,250,498.51180000000005,713.0,288.0,54067880
ORBTEXP.NS,249,nan,278.61,135.0,6208487
ORIENTCER.NS,250,nan,56.64,34.0,29055257
ORIENTLTD.NS,250,nan,102.3,53.72,2227436
ORIRAIL.NS,19,nan,142.0,102.8,5610379
PATELRMART.NS,252,nan,266.0,150.25,55474076
PIDILITIND.NS,252,1495.4041666666665,1707.5,1259.0,197029586
PIONRINV.NS,19,nan,88.99,72.5,30747
PREMIERENE.NS,252,957.0575396825398,1134.0,666.9,414956008
PRIVISCL.NS,250,nan,3785.3,2299.8,30012904
QUADFUTURE.NS,252,342.9208333333333,511.8,248.55,298700359
SJS.NS,250,nan,2590.0,1372.2,34973418
SKYGOLD.NS,252,445.2831349206349,868.8,259.0,279070452
IKIO.NS,251,176.2626294820717,248.88,103.53,171021442
IMAGICAA.NS,251,nan,62.0,36.84,232123897
IMPAL.NS,250,nan,1238.9,928.0,880008
INDIANB.NS,251,848.5039840637451,1000.9,690.45,566209801
INDPRUD.NS,19,nan,6450.0,6100.0,1109
INDUSINDBK.NS,252,889.7966269841271,1077.85,710.6,829094230
INOXINDIA.NS,251,1438.2501976095618,2339.5,1068.2,54727367
IOC.NS,252,151.70206349206344,188.96,130.22,3547622455
IONEXCHANG.NS,251,382.9966135458168,486.0,312.7,110917510
JAGRAN.NS,250,66.90404,78.9,59.5,64446337
JAIBALAJI.NS,251,nan,108.0,53.65,515953242
JASH.NS,249,nan,572.85,327.1,31761442
JAYBARMARU.NS,250,110.33528000000001,207.0,74.15,161039369
JAYNECOIND.NS,252,nan,117.0,63.0,1778693336
JAYSREETEA.NS,249,nan,112.7,70.55,12759169
JGCHEM.NS,251,nan,675.0,298.4,58628397
KALAMANDIR.NS,251,nan,223.03,82.05,348575828
KEI.NS,252,4668.930163888889,5899.0,3728.7,93143719
KLBRENG-B.NS,19,nan,490.45,346.0,9605963
KOPRAN.NS,251,162.83752988047806,249.99,107.0,99473057
LALPATHLAB.NS,251,nan,1988.9,1272.6,93851446
LATENTVIEW.NS,251,nan,517.5,248.0,336230513
MANINFRA.NS,251,nan,160.39,77.12,324534374
MANKIND.NS,250,2310.9011983999994,2674.0,1909.7,118657378
MANOMAY.NS,249,nan,259.88,160.25,16076263
MATRIMONY.NS,250,nan,573.0,364.05,10170667
GRAVITA.NS,252,nan,1913.6,1266.9,67148678
HARRMALAYA.NS,251,nan,237.9,153.66,3875591
HAWKINCOOK.NS,101,nan,9600.0,7109.0,150460
HERANBA.NS,251,nan,338.0,155.38,13360501
HERITGFOOD.NS,251,nan,540.0,292.55,98966275
HILINFRA.NS,251,nan,91.3,40.2,52545774
HINDALUMI.NS,19,nan,107.5,93.45,81574
HMAAGRO.NS,250,nan,34.24,19.09,185546367
HPAL.NS,250,nan,53.0,26.52,21890017
ICICIPRULI.NS,251,571.2239043824701,706.8,455.3,368778178
QUINT.NS,19,nan,46.0,35.58,289940
RADAAN.NS,249,nan,3.99,2.35,9057463
RAIN.NS,251,nan,252.0,99.9,1107993595
RAJESHEXPO.NS,252,nan,237.88,72.63,119906895
RAJMET.NS,250,nan,5.28,2.72,106172175
RAJTV.NS,250,nan,46.9,7.7,12951808
SGLRES.NS,19,nan,2.65,2.27,858053
SHANTI.NS,249,nan,12.26,4.7,12649215
SHREYANIND.NS,250,nan,247.22,121.76,1928164
SHYAMCENT.NS,249,nan,8.0,3.68,59127584
IDEAFORGE.NS,251,601.7828685258964,992.25,366.0,201556219
IDFCFIRSTB.NS,252,77.00861111111112,88.76,58.08,7403438900
SHIVACEM.NS,19,nan,17.15,15.0,1043068
SPAL.NS,250,nan,1221.9,600.0,29550845
SRGHFL.NS,249,nan,335.0,156.0,1225257
STARTECK.NS,250,nan,349.95,215.1,2486671
SUDEEPPHRM.NS,199,nan,1378.0,524.05,109841004
SUMIT.NS,249,nan,104.0,31.74,22121020
SUNDRMFAST.NS,250,943.1967999999999,1347.2,730.1,34830218
SUNLOC.NS,19,nan,82.0,67.5,11991
SWARAJ.NS,249,nan,386.75,158.5,19494545
TBOTEK.NS,252,nan,1764.8,1004.2,48442888
TCIFINANCE.NS,249,nan,38.46,10.0,13537452
TEAMGTY.NS,249,nan,332.55,210.0,883588
TECHNOE.NS,251,nan,1488.1,870.0,61130952
TEXMOPIPES.NS,250,47.55923999999999,62.99,33.0,15637606
TFCILTD.NS,251,nan,147.65,51.0,2246989712
THACKER.NS,19,nan,1107.0,950.0,554
THANGAMAYL.NS,252,nan,7430.0,1939.5,43842460
TOKYOPLAST.NS,249,nan,140.85,53.86,2613429
ULTRACEMCO.NS,24,11675.916666666666,12239.0,11180.0,5475783
UPL.NS,24,572.8416666666667,619.65,557.95,54430726
VERTOZ.NS,24,37.132083333333334,42.3,34.36,1249155
VIDYAWIRES.NS,24,90.17541666666666,99.72,84.7,25145027
VIKASECO.NS,24,1.096666666666667,1.16,1.04,51668634
VIRTUALG.NS,13,0.4984615384615385,0.6,0.42,11973018
VIVIMEDLAB.NS,24,5.8808333333333325,7.21,4.75,2457059
VOEPL.NS,24,517.3770833333333,593.45,471.95,4969926
VSTIND.NS,24,213.84458333333336,222.99,206.0,2935032
WANBURY.NS,24,259.09791666666666,294.65,230.0,9431998
WCIL.NS,24,86.72958333333332,92.39,83.0,1370030
WELINV.NS,24,2015.1500208333334,2340.6001,1790.0,159413
WSTCSTPAPR.NS,24,614.275,662.65,567.0,8526269
YOGI.NS,14,162.13285714285712,180.0,130.01,12211
21STCENMGM.NS,249,nan,55.06,28.25,1368793
AAPL,22,315.4559090909091,336.22,300.57,932615600
AARVI.NS,249,nan,168.4,115.99,8161650
ABCOTS.NS,250,nan,504.0,196.81,12449416
ADANIENSOL.NS,252,1198.1392857142857,1789.0,803.1,605041095
ADANIPORTS.NS,251,1578.4701195219118,1891.1,1292.0,610798352
ADVANIHOTR.NS,251,54.548007968127486,65.5,47.0,10204919
AEGISLOG.NS,251,865.4035856573704,1497.8,576.1,345001072
AFIL.NS,251,nan,11.1,3.92,442202098
AJOONI.NS,251,nan,5.94,3.4,102269056
ALEMBICLTD.NS,252,nan,117.72,70.46,120714151
ANTGRAPHIC.NS,249,nan,1.17,0.64,54389067
APOLLOPIPE.NS,252,nan,668.8,252.1,169619209
ASIANENE.NS,251,nan,565.7,230.0,74112190
ATGL.NS,251,617.3529880478088,859.85,462.8,844764553
BALKRISIND.NS,250,nan,2775.0,1970.0,64104412
BAYERCROP.NS,251,nan,5489.0,3926.6001,7100477
BBTC.NS,251,nan,2135.0,1314.6,39806217
BELLACASA.NS,251,nan,497.35,214.68,3588222
BEML.NS,252,nan,2275.75,1355.0,98363957
BFINVEST.NS,250,nan,584.7,315.0,17353836
BGRENERGY.NS,249,nan,490.8,220.0,34302781
BHARTIARTL.NS,252,1943.7904777777776,2174.5,1740.5,1893439552
BHEL.NS,252,320.78111111111116,446.5,219.42,3224630927
CANHLIFE.NS,227,nan,166.69,106.0,445049662
CEIGALL.NS,251,nan,405.7,222.61,108390493
CHALET.NS,251,nan,1070.1,691.35,39470394
CHEVIOT.NS,251,1104.064940239044,1370.5,898.0,647807
COMSYN.NS,251,172.63541832669324,314.85,136.44,78429925
CONCOR.NS,252,502.9394841269842,569.8,421.45,445917277
DENTA.NS,252,nan,479.6,222.0,115444775
EICHERMOT.NS,251,7302.790836653387,8230.0,6442.0,130614226
EIHOTEL.NS,252,nan,413.95,271.15,147158578
EKC.NS,251,nan,154.55,90.25,146017244
EMAMIREAL.NS,250,81.97340000000001,121.35,48.2,6961954
ESSENTIA.NS,250,nan,2.08,1.01,700421845
FAIRCHEMOR.NS,249,nan,846.8,428.05,5658986
FMNL.NS,249,nan,13.94,6.74,14785623
GKSL.NS,178,nan,180.9,98.36,150433062
GLFL.NS,249,nan,9.34,3.66,1700612
GOKEX.NS,251,nan,954.9,531.0,173536606
GPTHEALTH.NS,250,nan,175.0,115.0,33387095
WPIL.NS,14,445.70714285714286,468.0,418.65,900487
TVTODAY.NS,24,113.72875,123.68,109.0,800837
ULTRAMAR.NS,24,411.2270833333334,455.75,380.0,4074712
VAISHALI.NS,24,8.165833333333333,8.85,7.54,3411703
RAMAPHO.NS,250,nan,217.19,103.5,42612444
RBA.NS,250,70.88551999999999,111.15,57.15,1507016106
REFEX.NS,251,290.97298804780877,415.0,188.0,347902429
REMSONSIND.NS,251,nan,152.45,75.23,46557078
ROTO.NS,251,nan,85.28,47.5,563300795
RPTECH.NS,252,490.4833333333334,967.7,292.25,123920017
RRKABEL.NS,251,nan,2983.8,1181.6,110734771
RSYSTEMS.NS,251,nan,465.0,213.52,200796198
RUBICON.NS,226,nan,1899.0,570.75,114195490
RUSTOMJEE.NS,249,nan,634.0,331.9,34936096
SAIPARENT.NS,114,nan,706.0,400.0,28660324
SAKHTISUG.NS,251,18.374063745019917,23.29,13.52,38682706
SAMBHV.NS,251,nan,141.32,81.42,326843850
SARLAPOLY.NS,251,nan,111.0,68.4,29028172
SDBL.NS,252,nan,142.6,61.8,247952186
MEDICAPQ.NS,19,nan,36.8,20.33,703010
MEDPLUS.NS,249,nan,1022.2,648.0,50642421
METROPOLIS.NS,251,nan,609.05,412.25,74795212
MGEL.NS,250,nan,18.4,9.53,210751020
MILKYMIST.NS,19,nan,292.77,165.0,569363082
MODISONLTD.NS,251,nan,546.0,114.0,29470963
NACLIND.NS,252,nan,259.65,112.62,177939076
NAGREEKEXP.NS,250,nan,40.0,17.5,9668997
NAZARA.NS,251,280.3948605577689,380.0,215.7,627143250
NGIL.NS,249,nan,43.89,22.01,9568847
NGLFINE.NS,251,nan,3602.0,1271.0,2426416
NINSYS.NS,250,nan,935.0,281.05,2502256
NIRAJISPAT.NS,249,nan,429.65,155.0,105060
NIRLON.NS,101,nan,657.0,543.0,1023779
NITIRAJ.NS,249,nan,241.0,168.0,1471243
NUCLEUS.NS,250,nan,1084.8,682.0,10578760
NURECA.NS,250,nan,358.0,204.0,8463248
OBCL.NS,249,nan,62.0,46.51,3784162
OSWALGREEN.NS,251,nan,43.79,19.5,63541146
PATANJALI.NS,252,484.3095238095238,614.9,328.2,688787190
PFIZER.NS,250,nan,5578.5,4054.0,8166488
POCL.NS,251,515.9222310756971,647.6,392.2,200054394
POLICYBZR.NS,250,nan,1964.2,1364.0,443432476
PURVA.NS,250,nan,287.95,160.69,197320952
SIYSIL.NS,251,nan,848.8,433.35,23437625
INDBANK.NS,252,nan,47.15,26.4,25645711
INDOAMIN.NS,250,nan,149.0,81.9,24934710
JAINREC.NS,236,384.1583898305085,593.95,272.55,622107246
JTEKTINDIA.NS,251,nan,187.95,117.0,86814751
KANANIIND.NS,250,nan,2.1,1.02,48173326
KENNAMET.NS,107,3145.165436448598,5136.0,2405.2,2827866
KESORAMIND.NS,251,nan,14.26,4.55,453332392
KFINTECH.NS,252,978.573015873016,1215.0,784.95,264056173
KISSHT.NS,91,nan,351.5,190.0,321699705
KRBL.NS,250,nan,452.8,274.65,171549147
KRITI.NS,249,nan,155.9,53.0,9377882
KTKBANK.NS,252,nan,345.9,170.0,926637183
LANCER.NS,23,nan,149.7,10.1,10911948
LUMAXTECH.NS,251,nan,2148.7,1061.1,65063435
LUPIN.NS,252,nan,2529.5,1900.0,245255126
M&M.NS,252,3372.4353202380953,3839.8999,2896.0,639277954
MAGADSUGAR.NS,250,nan,634.95,417.0,5268601
MAHAPEXLTD.NS,249,nan,117.89,42.0,6132249
MAITHANALL.NS,252,nan,1210.1,831.2,22182534
MAKERSL.NS,19,nan,236.0,150.0,266079
MANAKSIA.NS,250,nan,73.4,42.1,9688985
MANAKSTEEL.NS,250,nan,120.76,45.11,16917032
MANALIPETC.NS,252,nan,93.0,39.13,353019902
MANIPALHOS.NS,28,nan,815.0,625.45,107457516
MANORG.NS,250,nan,635.0,356.25,2257772
MARALOVER.NS,249,nan,68.89,34.11,6185668
MARKSANS.NS,251,210.75466135458169,349.95,155.0,482026335
GREENPLY.NS,251,nan,334.4,176.42,110778457
HAVISHA.NS,250,nan,2.42,1.03,15813287
HAZOOR.NS,16,19.893124999999998,22.49,17.44,8988348
HDBFS.NS,252,707.7698412698414,801.1,555.3,218775639
HEXT.NS,251,595.6607569721115,807.75,400.2,228247771
HGINFRA.NS,251,nan,1049.95,429.5,67339592
HINDCOPPER.NS,252,479.3279365079366,760.05,244.15,4178828437
HLEGLAS.NS,251,nan,661.95,250.0,77958531
HYBRIDFIN.NS,250,nan,33.62,13.06,11967759
RAJPALAYAM.NS,107,nan,875.0,314.45,187582
SHREECEM.NS,252,nan,30285.0,22370.0,7285375
SHREERAMA.NS,250,nan,71.99,37.62,37864677
SHYAMMETL.NS,252,nan,1111.0,746.0,94661915
IGIL.NS,252,nan,392.0,287.0,177381879
IIFL.NS,252,529.521626984127,705.0,409.1,587817157
INDOKEM.NS,19,nan,657.0,560.0,74530
SONAL.NS,19,nan,94.0,82.5,1991
SPLPETRO.NS,251,nan,979.0,462.3,46507979
SRD.NS,250,nan,76.7,36.0,9249592
STANLEY.NS,251,nan,320.45,123.0,59982899
STERTOOLS.NS,250,nan,361.95,155.0,24012589
SUNDRMBRAK.NS,251,701.7816733067729,920.0,460.0,669063
SUPERHOUSE.NS,250,nan,201.95,128.55,3184339
SUPREME.NS,250,nan,97.84,33.01,26484718
SUPREMEENG.NS,250,nan,3.33,0.68,35898290
SURYALAXMI.NS,249,nan,69.7,43.0,1878804
SUTLEJTEX.NS,251,nan,42.0,24.0,12610436
TATACAP.NS,231,337.7248917748918,390.2,296.0,809600039
TCC.NS,135,66.89411851851854,105.28,39.37,162587703
TCS.NS,252,2672.2003928571426,3350.0,1976.8,935986325
TDPOWERSYS.NS,252,479.0757936507936,812.8,262.6,623062419
TITAGARH.NS,252,815.1503968253968,971.0,568.7,260933624
TNTELE.NS,249,nan,15.74,7.81,8354030
TRANSRAILL.NS,252,560.7164682539683,823.0,407.0,172582250
TRU.NS,24,4.260833333333333,4.91,3.9,3482085
TVSHLTD.NS,24,13964.666666666666,15070.0,12931.0,108338
UFO.NS,24,66.56958333333334,69.79,64.25,797007
UNIPARTS.NS,24,827.68125,915.95,715.0,6051711
UTLSOLAR.NS,24,433.13124999999997,494.25,382.6,10843471
VASWANI.NS,24,49.36291666666667,54.2,44.5,805255
VENKEYS.NS,24,1574.5416666666667,1747.4,1470.1,3425835
VETO.NS,24,124.76916666666666,132.0,118.16,674410
VOLTAMP.NS,24,10503.458333333334,11699.0,9767.5,961287
VSSL.NS,24,347.8104166666667,375.95,300.6,5805367
AARON.NS,249,153.3881124497992,228.0,106.8,4880218
AARTIDRUGS.NS,251,nan,534.55,318.95,43600939
ABLBL.NS,252,110.57674603174604,150.79,82.6,440843709
ACE.NS,251,970.4250996015938,1196.0,745.1,79246377
ACMESOLAR.NS,252,nan,430.5,195.9,411021892
ADVAIT.NS,163,nan,2485.0,1351.0,9394020
AFSL.NS,249,nan,227.0,194.41,5487004
AJANTPHARM.NS,250,nan,3796.0,2329.8999,28439358
ALPA.NS,249,nan,96.8,46.1,5432998
AMJLAND.NS,249,nan,57.8,30.3,5571896
ANKITMETAL.NS,249,nan,2.12,1.29,7323011
ARKADE.NS,251,nan,185.3,92.62,125917443
ASHOKA.NS,251,nan,214.5,101.0,397898947
AVL.NS,251,nan,705.0,436.55,59112183
BANKBARODA.NS,252,272.6118253968254,325.5,234.05,2610909823
BANSALWIRE.NS,251,nan,370.0,222.5,32446347
BCG.NS,252,nan,16.39,7.7,1846000180
BDL.NS,251,1380.0286852589645,1654.0,1086.0,377679868
BENGALASM.NS,19,nan,6700.0,6105.0,19017
BHAGCHEM.NS,249,nan,316.9,170.6,37674790
BIRLACABLE.NS,250,173.70544,393.35,104.0,22016839
BRIGHOTEL.NS,250,nan,88.27,54.36,45450677
BTTL.NS,102,nan,58.23,30.0,3825432
CANBK.NS,252,136.38833333333335,162.89,110.64,6469733946
CAPLIPOINT.NS,250,nan,2877.3,1500.3,29717551
COMFINTE.NS,19,nan,7.1,5.85,2817472
CORDELIA.NS,53,89.2870754716981,114.32,62.31,359955957
CRISIL.NS,252,4411.404767063492,5115.0,3686.0,14248423
CTE.NS,249,nan,59.93,20.51,7058461
DEVX.NS,247,nan,64.05,29.95,57014917
DHABRIYA.NS,19,nan,603.0,485.0,431177
DYNAMATECH.NS,251,9732.55577689243,12875.0,6621.5,6733583
ELCIDIN.NS,102,115182.27106274512,137000.0,105000.0,1478
ELGIRUBCO.NS,251,nan,73.0,32.72,16069403
EMAMIPAP.NS,252,nan,133.7,55.0,13707953
ENKEIWHEL.NS,19,nan,425.0,378.5,76416
EMPOWER.NS,18,2.1399999999999997,2.48,1.73,187624737
GANESHCP.NS,238,208.72550420168068,309.95,152.0,45499475
GANGESSECU.NS,249,nan,178.15,103.31,1085314
GILLETTE.NS,252,nan,10553.0,7206.0,6745519
TAMBOLIIN.NS,19,nan,314.9,238.0,278470
GLOBAL.NS,250,nan,129.4,55.3,29124135
GLOSTERLTD.NS,251,nan,756.45,495.0,806304
GOLDIAM.NS,251,nan,398.2,198.75,259263934
WHIRLPOOL.NS,24,793.975,858.7,751.0,12465376
RAMRAT.NS,251,nan,602.45,268.0,50648430
RANASUG.NS,251,nan,16.45,10.21,75241829
RBLBANK.NS,251,328.7701195219123,420.4,261.6,1701240957
RELIGARE.NS,250,nan,280.0,196.51,350871627
REPCOHOME.NS,252,nan,455.9,333.6,36646481
REPRO.NS,249,nan,590.0,301.0,6794346
RIIL.NS,252,nan,964.0,617.35,25726722
RNBDENIMS.NS,252,nan,67.6667,7.72,474322399
RSDFIN.NS,19,nan,116.79,86.96,38450
RSSOFTWARE.NS,251,nan,82.0,21.93,12113169
SADBHAV.NS,249,nan,14.7,6.05,68145758
SADBHIN.NS,250,nan,4.79,2.06,54836216
SANDUMA.NS,252,nan,273.0,152.5333,750700394
SANSTAR.NS,252,nan,137.49,74.3,127260774
SAPPHIRE.NS,251,nan,336.7,139.91,342037280
SARDAEN.NS,251,nan,639.75,453.1,171440097
SBILIFE.NS,252,nan,2132.0,1671.0,255688222
SBIN.NS,252,1013.400992063492,1234.7,819.0,3112847376
SGIL.NS,249,nan,630.2,420.0,5856984
SHALBY.NS,251,nan,274.7,125.82,49262182
MAZDA.NS,251,228.12035856573704,308.0,159.2,6711609
MIRZAINT.NS,251,nan,44.0,24.95,77185340
MMFL.NS,251,nan,687.95,288.1,40540190
MMWL.NS,103,nan,16.57,9.02,8948439
MODINATUR.NS,188,nan,524.8,252.3,1774403
MOLDTKPAC.NS,250,nan,847.4,464.9,23526959
MRPL.NS,252,163.66170634920636,212.31,126.01,3033393820
MUNJALAU.NS,251,nan,130.6,67.2,238410795
NESTLEIND.NS,252,nan,1553.0,1145.0,385763740
NSIL.NS,250,nan,8730.0,4700.0,1606024
ORCHASP.NS,251,nan,4.16,1.25,107628278
OSWALAGRO.NS,251,nan,81.0,33.4,15502477
PARADEEP.NS,251,nan,201.99,99.7,1666153608
PASUPTAC.NS,250,nan,78.95,40.41,53623873
PEARLPOLY.NS,250,nan,33.28,12.75,5211488
PICCADIL.NS,252,nan,809.7,515.0,63033292
PIIND.NS,252,3062.9765952380953,3832.8999,2191.0,67486999
PINELABS.NS,209,186.29818181818177,284.0,134.73,2759705382
POEL.NS,19,nan,168.97,138.8,568238
PPLPHARMA.NS,251,nan,231.93,132.3,1210982944
PRAKASHSTL.NS,251,nan,6.57,3.63,61172360
PREMCO.NS,19,nan,398.5,370.05,12483
PREMIER.NS,249,nan,3.88,2.57,4760034
PRIMO.NS,250,nan,26.9,16.1,45592793
PYRAMID.NS,249,nan,198.69,131.8,14756820
INDOTECH.NS,250,2178.9291955999997,4030.0,1100.0,9457830
INNOVACAP.NS,251,822.8946215139442,1200.0,622.0,16960148
ISTLTD.NS,19,nan,749.95,605.0,15740
ITCHOTELS.NS,252,nan,251.23,137.3,870130712
IWP.NS,19,nan,36.5,32.8,216257
JARO.NS,237,nan,890.0,383.5,64050201
JAYAGROGN.NS,249,209.4512048192771,265.0,147.26,3097193
JKIPL.NS,237,nan,126.95,45.4,39837703
JLHL.NS,251,nan,340.0,235.6,56420920
JNJ,22,268.7190909090909,281.07,255.26,134578700
JSWCEMENT.NS,252,126.83337301587302,153.45,106.65,762145059
JSWSTEEL.NS,252,nan,1351.0,1073.2,421659808
KALYANI.NS,250,138.3384000000001,144.99,138.09,250
KINGFA.NS,249,nan,6347.0,3649.8999,1965545
KIRLPNU.NS,251,nan,1098.55,495.05,66327516
KPEL.NS,252,nan,463.25,213.82,81445220
KRITIKA.NS,249,nan,9.55,4.5,45961455
LADDERUP.NS,19,nan,74.31,42.7,83066
LCCINFOTEC.NS,249,nan,5.89,2.88,22858264
LCL.NS,32,nan,604.7,461.0,56816129
LORDSCHLO.NS,250,nan,233.0,108.0,5999397
LUXIND.NS,251,nan,1823.35,824.05,23710034
M&MFIN.NS,252,335.3801587301587,415.0,267.0,849379673
MALUPAPER.NS,251,nan,44.11,27.0,5572011
MAWANASUG.NS,252,97.2568253968254,164.0,75.08,34723329
GULFOILLUB.NS,252,nan,1329.0,865.0,16424275
GVPIL.NS,252,nan,1084.0,270.9,125364809
HEG.NS,252,563.3498015873015,753.9,237.2,537069018
HGM.NS,250,nan,82.4,42.0,2363843
HGS.NS,250,432.38620000000003,546.35,342.05,9921062
HIMATSEIDE.NS,252,97.32547619047621,134.2,66.63,167857828
RADIANTCMS.NS,251,nan,57.49,32.33,42402220
SHANKESH.NS,14,96.00999999999999,115.9,87.25,234365264
SINTERCOM.NS,249,nan,130.0,62.99,10021830
IITL.NS,249,nan,216.0,108.0,15570826
SOMATEX.NS,249,nan,161.25,62.15,4709083
SPECTRUM.NS,249,nan,3022.5,1050.0,4509730
STLNETWORK.NS,252,24.679047619047612,36.6,15.75,693864868
SUBEXLTD.NS,251,11.673665338645419,21.0,6.61,669547832
SUKHJITS.NS,249,nan,231.1,137.3,5640973
SUMICHEM.NS,251,nan,617.45,362.6,120953186
SUNTV.NS,251,546.8567729083665,660.7,447.7,102991208
SWIGGY.NS,252,nan,474.0,235.75,3432279037
SYNCOMF.NS,252,14.675158730158731,22.59,10.21,739179983
TAINWALCHM.NS,249,nan,257.0,155.0,2638574
TECILCHEM.NS,249,nan,22.87,8.0,2842907
TFL.NS,249,nan,18.5,10.21,10246957
